등급,어휘,품사,어종,원어,의미,日本語訳,定義,外来語_カタカナ候補,外来語_原語候補,品質フラグ,tags
1등급,복수,명사,한자어,復讐,원수를 갚음.,復讐,원수를 갚음.,,,,source:level1 grade:1 type:hanja
1등급,복장,명사,한자어,服裝,옷을 차려입은 모양.,服裝,옷을 차려입은 모양.,,,,source:level1 grade:1 type:hanja
1등급,봉지,명사,한자어,封紙,"「1」종이나 비닐 따위로 물건을 넣을 수 있게 만든 주머니.
「2」작은 물건이나 가루 따위를 ‘「1」’에 담아 그 분량을 세는 단위.",封紙,"「1」종이나 비닐 따위로 물건을 넣을 수 있게 만든 주머니.
「2」작은 물건이나 가루 따위를 ‘「1」’에 담아 그 분량을 세는 단위.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,봉투,명사,한자어,封套,편지나 서류 따위를 넣기 위하여 종이로 만든 주머니.,封套,편지나 서류 따위를 넣기 위하여 종이로 만든 주머니.,,,,source:level1 grade:1 type:hanja
1등급,부모,명사,한자어,父母,아버지와 어머니를 아울러 이르는 말.,父母,아버지와 어머니를 아울러 이르는 말.,,,,source:level1 grade:1 type:hanja
1등급,부부,명사,한자어,夫婦,남편과 아내를 아울러 이르는 말.,夫婦,남편과 아내를 아울러 이르는 말.,,,,source:level1 grade:1 type:hanja
1등급,부분,명사,한자어,部分,전체를 이루는 작은 범위. 또는 전체를 몇 개로 나눈 것의 하나.,部分,전체를 이루는 작은 범위. 또는 전체를 몇 개로 나눈 것의 하나.,,,,source:level1 grade:1 type:hanja
1등급,부상,명사,한자어,負傷,몸에 상처를 입음.,負傷,몸에 상처를 입음.,,,,source:level1 grade:1 type:hanja
1등급,부인,명사,한자어,夫人,"「1」남의 아내를 높여 이르는 말.
「2」고대 중국에서, 천자의 비(妃) 또는 제후의 아내를 이르던 말.
「3」예전에, 사대부 집안의 남자가 자기 아내를 이르던 말.
「4」고려 시대의 왕녀의 칭호 가운데 하나. 공주, 궁주(宮主), 택주(宅主) 등과 함께 쓰다가 공양왕 3년(1391)에 관제를 정하여 궁주로 하였다.
「5」고려ㆍ조선 시대의 외명부의 봉작 가운데 하나. 고려 시대에는 남편이나 아들의 품계에 따라 그 아내와 어머니를 봉하였고, 조선 시대에는 대군(大君)ㆍ군(君)ㆍ공신ㆍ문무관의 품계에 따라 봉하였다.",夫人,"「1」남의 아내를 높여 이르는 말.
「2」고대 중국에서, 천자의 비(妃) 또는 제후의 아내를 이르던 말.
「3」예전에, 사대부 집안의 남자가 자기 아내를 이르던 말.
「4」고려 시대의 왕녀의 칭호 가운데 하나. 공주, 궁주(宮主), 택주(宅主) 등과 함께 쓰다가 공양왕 3년(1391)에 관제를 정하여 궁주로 하였다.
「5」고려ㆍ조선 시대의 외명부의 봉작 가운데 하나. 고려 시대에는 남편이나 아들의 품계에 따라 그 아내와 어머니를 봉하였고, 조선 시대에는 대군(大君)ㆍ군(君)ㆍ공신ㆍ문무관의 품계에 따라 봉하였다.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,부인,명사,한자어,婦人,결혼한 여자.,婦人,결혼한 여자.,,,,source:level1 grade:1 type:hanja
1등급,부자,명사,한자어,富者,"「1」재물이 많아 살림이 넉넉한 사람.
「2」그것이 많은 사람을 나타내는 말.",富者,"「1」재물이 많아 살림이 넉넉한 사람.
「2」그것이 많은 사람을 나타내는 말.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,부족,명사,한자어,不足,필요한 양이나 기준에 미치지 못해 충분하지 아니함.,不足,필요한 양이나 기준에 미치지 못해 충분하지 아니함.,,,,source:level1 grade:1 type:hanja
1등급,부탁,명사,한자어,付託,어떤 일을 해 달라고 청하거나 맡김. 또는 그 일거리.,付託,어떤 일을 해 달라고 청하거나 맡김. 또는 그 일거리.,,,,source:level1 grade:1 type:hanja
1등급,부품,명사,한자어,部品,기계 따위의 어떤 부분에 쓰는 물품.,部品,기계 따위의 어떤 부분에 쓰는 물품.,,,,source:level1 grade:1 type:hanja
1등급,부하,명사,한자어,部下,직책상 자기보다 더 낮은 자리에 있는 사람.,部下,직책상 자기보다 더 낮은 자리에 있는 사람.,,,,source:level1 grade:1 type:hanja
1등급,북,명사,한자어,北,"「1」네 방위의 하나. 나침반의 엔(N) 극이 가리키는 방위이다.
「2」마작에서, 자리를 정할 때 ‘北’ 패를 잡아 서가(西家) 다음 자리에서 그다음 차례로 놀이하는 사람.
「3」‘북쪽’의 뜻을 나타내는 말.",北,"「1」네 방위의 하나. 나침반의 엔(N) 극이 가리키는 방위이다.
「2」마작에서, 자리를 정할 때 ‘北’ 패를 잡아 서가(西家) 다음 자리에서 그다음 차례로 놀이하는 사람.
「3」‘북쪽’의 뜻을 나타내는 말.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,북극,명사,한자어,北極,"「1」자침(磁針)이 가리키는 북쪽 끝. 엔(N)으로 표시한다.
「2」지축(地軸)의 북쪽 끝.
「3」지구의 자전축을 연장할 때, 천구와 마주치는 북쪽 점.",北極,"「1」자침(磁針)이 가리키는 북쪽 끝. 엔(N)으로 표시한다.
「2」지축(地軸)의 북쪽 끝.
「3」지구의 자전축을 연장할 때, 천구와 마주치는 북쪽 점.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,분,의존명사,한자어,分,"[Ⅰ]「1」한 시간의 60분의 1에 해당하는 시간. 국제단위계에서 시간의 기본 단위인 초로 나타내면 60초와 같다.
[Ⅰ]「2」비율을 나타내는 단위. 1푼은 전체 수량의 100분의 1로, 1할의 10분의 1이다.
[Ⅰ]「3」길이의 단위. 한 푼은 한 치의 10분의 1로, 약 0.3cm에 해당한다.
[Ⅰ]「4」무게의 단위. 귀금속이나 한약재 따위의 무게를 잴 때 쓴다. 한 푼은 한 돈의 10분의 1로, 약 0.375그램에 해당한다.
[Ⅰ]「5」각도의 단위. 1분은 1도의 60분의 1이다.
[Ⅰ]「6」위도나 경도를 나타내는 단위. 1분은 1도의 60분의 1이다.
[Ⅱ]일의 10분의 1이 되는 수. 즉 10-1을 이른다.
[Ⅲ]일의 10분의 1이 되는 수의. 즉 10-1을 이른다.",分,"[Ⅰ]「1」한 시간의 60분의 1에 해당하는 시간. 국제단위계에서 시간의 기본 단위인 초로 나타내면 60초와 같다.
[Ⅰ]「2」비율을 나타내는 단위. 1푼은 전체 수량의 100분의 1로, 1할의 10분의 1이다.
[Ⅰ]「3」길이의 단위. 한 푼은 한 치의 10분의 1로, 약 0.3cm에 해당한다.
[Ⅰ]「4」무게의 단위. 귀금속이나 한약재 따위의 무게를 잴 때 쓴다. 한 푼은 한 돈의 10분의 1로, 약 0.375그램에 해당한다.
[Ⅰ]「5」각도의 단위. 1분은 1도의 60분의 1이다.
[Ⅰ]「6」위도나 경도를 나타내는 단위. 1분은 1도의 60분의 1이다.
[Ⅱ]일의 10분의 1이 되는 수. 즉 10-1을 이른다.
[Ⅲ]일의 10분의 1이 되는 수의. 즉 10-1을 이른다.",,,multi_gloss|multi_pos,source:level1 grade:1 type:hanja risk:multi_gloss risk:multi_pos
1등급,분명,부사,한자어,分明,틀림없이 확실하게.,分明,틀림없이 확실하게.,,,,source:level1 grade:1 type:hanja
1등급,분수,명사,한자어,噴水,압력으로 좁은 구멍을 통하여 물을 위로 세차게 내뿜거나 뿌리도록 만든 설비. 또는 그 물. 흔히 공원이나 광장 한가운데에 설치한다.,噴水,압력으로 좁은 구멍을 통하여 물을 위로 세차게 내뿜거나 뿌리도록 만든 설비. 또는 그 물. 흔히 공원이나 광장 한가운데에 설치한다.,,,,source:level1 grade:1 type:hanja
1등급,분위기,명사,한자어,雰圍氣,"「1」지구를 둘러싸고 있는 기체.
「2」그 자리나 장면에서 느껴지는 기분.
「3」주위를 둘러싸고 있는 상황이나 환경.
「4」어떤 사람이나 사물이 지니는 독특한 느낌.
「5」어떤 시대에 자연스럽게 만들어진 사회적인 여론의 흐름.
「6」문학 작품의 바탕에 깔려 있는 색조나 느낌.",雰囲気,"「1」지구를 둘러싸고 있는 기체.
「2」그 자리나 장면에서 느껴지는 기분.
「3」주위를 둘러싸고 있는 상황이나 환경.
「4」어떤 사람이나 사물이 지니는 독특한 느낌.
「5」어떤 시대에 자연스럽게 만들어진 사회적인 여론의 흐름.
「6」문학 작품의 바탕에 깔려 있는 색조나 느낌.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,분필,명사,한자어,粉筆,칠판에 글씨를 쓰는 필기구. 탄산 석회나 구운석고의 가루를 물에 개어 손가락 정도의 굵기와 길이로 굳혀서 만든다.,粉筆,칠판에 글씨를 쓰는 필기구. 탄산 석회나 구운석고의 가루를 물에 개어 손가락 정도의 굵기와 길이로 굳혀서 만든다.,,,,source:level1 grade:1 type:hanja
1등급,분홍,명사,한자어,粉紅,"「1」하얀빛을 띤 엷은 붉은색.
「2」하얀빛을 띤 엷은 붉은빛.",粉紅,"「1」하얀빛을 띤 엷은 붉은색.
「2」하얀빛을 띤 엷은 붉은빛.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,분홍색,명사,한자어,粉紅色,하얀빛을 띤 엷은 붉은색.,粉紅色,하얀빛을 띤 엷은 붉은색.,,,,source:level1 grade:1 type:hanja
1등급,불가능,명사,한자어,不可能,할 수 없거나 될 수 없음.,不可能,할 수 없거나 될 수 없음.,,,,source:level1 grade:1 type:hanja
1등급,불량,명사,한자어,不良,"「1」행실이나 성품이 나쁨.
「2」성적이 나쁨.
「3」물건 따위의 품질이나 상태가 나쁨.",不良,"「1」행실이나 성품이 나쁨.
「2」성적이 나쁨.
「3」물건 따위의 품질이나 상태가 나쁨.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,불만,명사,한자어,不滿,마음에 흡족하지 않음.,不滿,마음에 흡족하지 않음.,,,,source:level1 grade:1 type:hanja
1등급,불편,명사,한자어,不便,"「1」어떤 것을 사용하거나 이용하는 것이 거북하거나 괴로움.
「2」몸이나 마음이 편하지 아니하고 괴로움.
「3」다른 사람과의 관계 따위가 편하지 않음.",不便,"「1」어떤 것을 사용하거나 이용하는 것이 거북하거나 괴로움.
「2」몸이나 마음이 편하지 아니하고 괴로움.
「3」다른 사람과의 관계 따위가 편하지 않음.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,불평,명사,한자어,不平,"「1」마음에 들지 아니하여 못마땅하게 여김. 또는 못마땅한 것을 말이나 행동으로 드러냄.
「2」마음이 편하지 아니함.
「3」병으로 몸이 불편함.",不平,"「1」마음에 들지 아니하여 못마땅하게 여김. 또는 못마땅한 것을 말이나 행동으로 드러냄.
「2」마음이 편하지 아니함.
「3」병으로 몸이 불편함.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,불행,명사,한자어,不幸,"「1」행복하지 아니함.
「2」행복하지 아니한 일. 또는 그런 운수.",不幸,"「1」행복하지 아니함.
「2」행복하지 아니한 일. 또는 그런 운수.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,붕대,명사,한자어,繃帶,"상처나 부스럼 따위에 감는 소독한 헝겊. 신축성 있고 바람이 잘 통하는 면포, 거즈 따위로 만든다.",繃帶,"상처나 부스럼 따위에 감는 소독한 헝겊. 신축성 있고 바람이 잘 통하는 면포, 거즈 따위로 만든다.",,,,source:level1 grade:1 type:hanja
1등급,비교,명사,한자어,比較,"「1」둘 이상의 사물을 견주어 서로 간의 유사점, 차이점, 일반 법칙 따위를 고찰하는 일.
「2」헤르바르트학파의 교수 단계의 하나. 종합하여 이루어진 새로운 교재를 이미 알려진 사항과 비교하여 그 사이에서 공통점을 추상하여 개념을 구성하는 단계를 이른다.
「3」둘 또는 그 이상의 사물이나 현상을 견주어 서로 간의 유사점과 공통점, 차이점 따위를 밝히는 일.",比較,"「1」둘 이상의 사물을 견주어 서로 간의 유사점, 차이점, 일반 법칙 따위를 고찰하는 일.
「2」헤르바르트학파의 교수 단계의 하나. 종합하여 이루어진 새로운 교재를 이미 알려진 사항과 비교하여 그 사이에서 공통점을 추상하여 개념을 구성하는 단계를 이른다.
「3」둘 또는 그 이상의 사물이나 현상을 견주어 서로 간의 유사점과 공통점, 차이점 따위를 밝히는 일.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,비밀,명사,한자어,祕密,"「1」숨기어 남에게 드러내거나 알리지 말아야 할 일.
「2」밝혀지지 않았거나 알려지지 않은 내용.
「3」참된 의미를 숨기고 가르침을 설하는 것. 언어나 문자 따위의 일반적인 방법으로는 전할 수 없는 깊은 뜻을 만다라, 인계(印契), 다라니, 의례 따위의 상징적인 방법을 통해서 나타낸다.",祕密,"「1」숨기어 남에게 드러내거나 알리지 말아야 할 일.
「2」밝혀지지 않았거나 알려지지 않은 내용.
「3」참된 의미를 숨기고 가르침을 설하는 것. 언어나 문자 따위의 일반적인 방법으로는 전할 수 없는 깊은 뜻을 만다라, 인계(印契), 다라니, 의례 따위의 상징적인 방법을 통해서 나타낸다.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,비상,명사,한자어,非常,"「1」뜻밖의 긴급한 사태. 또는 이에 대응하기 위하여 신속히 내려지는 명령.
「2」예사롭지 아니함.
「3」평범하지 아니하고 뛰어남.
「4」상주(常住)하는 것이 없다는 뜻으로, 나고 죽고 흥하고 망하는 것이 덧없음을 이르는 말.",非常,"「1」뜻밖의 긴급한 사태. 또는 이에 대응하기 위하여 신속히 내려지는 명령.
「2」예사롭지 아니함.
「3」평범하지 아니하고 뛰어남.
「4」상주(常住)하는 것이 없다는 뜻으로, 나고 죽고 흥하고 망하는 것이 덧없음을 이르는 말.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
1등급,비행,명사,한자어,飛行,공중으로 날아가거나 날아다님.,飛行,공중으로 날아가거나 날아다님.,,,,source:level1 grade:1 type:hanja
1등급,비행기,명사,한자어,飛行機,"동력으로 프로펠러를 돌리거나 연소 가스를 내뿜는 힘에 의하여 생기는 양력(揚力)을 이용하여 공중으로 떠서 날아다니는 항공기. 1903년에 미국의 라이트 형제가 육상 비행을 한 것이 동력 비행의 맨 처음이며, 추진의 종류에 따라 프로펠러식과 분사식으로 나눈다.",飛行機,"동력으로 프로펠러를 돌리거나 연소 가스를 내뿜는 힘에 의하여 생기는 양력(揚力)을 이용하여 공중으로 떠서 날아다니는 항공기. 1903년에 미국의 라이트 형제가 육상 비행을 한 것이 동력 비행의 맨 처음이며, 추진의 종류에 따라 프로펠러식과 분사식으로 나눈다.",,,,source:level1 grade:1 type:hanja
1등급,빙수,명사,한자어,氷水,"「1」얼음을 넣어서 차게 한 물.
「2」얼음덩이를 잘게 갈아서 눈과 같이 만들고 거기에 당밀(糖蜜) 또는 설탕, 향미료 따위를 넣은 음식.",氷水,"「1」얼음을 넣어서 차게 한 물.
「2」얼음덩이를 잘게 갈아서 눈과 같이 만들고 거기에 당밀(糖蜜) 또는 설탕, 향미료 따위를 넣은 음식.",,,multi_gloss,source:level1 grade:1 type:hanja risk:multi_gloss
