word,pos,meaning,definition,tags,target_codes
쇼파,名詞,,,名詞 other,92272
수-,接辞,おす・お【雄・牡】	,"「子をはらまない」または「実を結ばない」という意を付加する接頭辞。
",接辞 other,71236
수궁가,名詞,スグンガ【水宮歌】,パンソリ5マダンの一。うさぎの生き肝を食べれば竜王の病気が治ると聞き、竜王を救うためにすっぽんが陸地からうさぎを龍宮まで連れてくるが、うさぎは悪知恵を働かして逃げていくという『鼈主簿伝（ピョルジュブジョン）』の話を盛り込んでいる。,名詞 other,67945
수단,名詞,スーダン,アフリカの北東部にある国。２０１１年、南部が南スーダン共和国として独立。主要生産物としては綿花、アラビアゴム、塩、木材などがある。主要言語は英語とアラビア語で、首都はハルツーム。,名詞 other,69774
숙여-,品詞なし,,,品詞なし other,79902
숙이-,品詞なし,,,品詞なし other,93070
숙주나물,名詞,もやしのナムル,緑豆に水をやって発芽させたもの。,名詞 other,64799
순대,名詞,スンデ,豚の腸詰め：春雨や豆腐、もち米などに味付けして豚の腸に入れた後、蒸して作った食べ物。,名詞 other,64869
순댓국,名詞,スンデスープ,スンデ（豚の腸詰め）を入れて煮込んだスープ。,名詞 other,64870
순두부찌개,名詞,スンドゥブチゲ,おぼろ豆腐チゲ：おぼろ豆腐を入れて煮立てたチゲ料理。,名詞 other,93377
순화어,名詞,じゅんかご【純化語】,難しすぎる言葉や非規範的な言葉、外国語などを分かりやすく、または固有語を生かして改めた言葉。,名詞 other,600651
술떡,名詞,さけもち【酒餅】,マッコリを混ぜて蒸したトク。,名詞 other,65165
술안주,名詞,"さけのつまみ【酒のつまみ】。さかな【肴】
","酒を飲むときに添えて食べるもの。
",名詞 other,65371
숨겨-,品詞なし,,,品詞なし other,79903
숨기-,品詞なし,,,品詞なし other,93071
숨져-,品詞なし,,,品詞なし other,79904
숨지-,品詞なし,,,品詞なし other,93072
숫놈,名詞,,,名詞 other,92273
숭례문,名詞,スンネムン【崇礼門】,ソウル市にある朝鮮時代の都城の南の正門。四大門の一つで、正式名称は「ソウル崇礼門」である。,名詞 other,601622
쉬우-,品詞なし,,,品詞なし other,79906
쉬워-,品詞なし,,,品詞なし other,79907
쉽-,品詞なし,,,品詞なし other,93073
슈퍼컴퓨터,名詞,スーパーコンピューター,大量のデータを非常に速い速度で処理できるコンピューター。,名詞 other,600159
스노클링,名詞,シュノーケリング,ゴーグルや足ひれなどの簡単な装備を利用して潜水を楽しむスポーツ。,名詞 other,600160
스리랑카,名詞,スリランカ,インド半島南東にある島国。主要農産物は茶・ゴム・ココナッツだ。公用語はシンハラ語、英語、タミル語で、首都はコロンボ、スリジャヤワルダナプラコッテ。,名詞 other,69779
스릴러,名詞,スリラー。スリラーもの,観客や読者に恐ろしく怖い感じを呼び起こす目的で作った演劇、映画や小説。,名詞 other,600161
스마트폰,名詞,スマートフォン。スマホ,コンピュータに匹敵する複数の機能を備えた携帯電話。,名詞 other,600162
스무째,冠形詞/数詞,にじゅうばんめ【二十番目】 | にじゅうばんめの【二十番目の】,順番が20番目になること。 | 順番が20番目になることの。,冠形詞 数詞 other,"600163,600164"
스승의 날,,きょうしのひ【教師の日】	,"教師の恩に感謝する目的で定められた記念日。5月15日である。
",other,67871
스시,名詞,"すし【寿司】
","主に酢で味付けをしたご飯を小さく固めて魚、卵、野菜などを載せるか、包んで作った日本料理。
",名詞 other,65064
스웨덴,名詞,スウェーデン,北欧のスカンディナビア半島にある国。紙、金属などの工業が発達し、社会保障制度が整っている。公用語はスウェーデン語で、首都はストックホルム。,名詞 other,69784
스웨덴어,名詞,スウェーデンご【スウェーデン語】,主にスウェーデン人が使う言語。,名詞 other,93459
스위스,名詞,"スイス
","欧州中部にある国。アルプス山脈があって国際的な観光地として有名。多くの国際機関の本部がある。手工業的な機械工業が発達。公用語はドイツ語・フランス語・イタリア語・ロマンシュ語。首都はベルン。
",名詞 other,69795
스쳐-,品詞なし,,,品詞なし other,79908
스치-,品詞なし,,,品詞なし other,92653
스크린 도어,,スクリーンドア,地下鉄や軽電鉄などのホームと列車が通る線路の間を遮断するドア。,other,600167
스탠드바,名詞,スタンドバー,長いカウンターの前に椅子を並べてバーテンダーと向き合って飲む洋風の酒場。,名詞 other,65072
스터디,名詞,スタディー。べんきょうかい【勉強会】,複数の人が集まって特定の内容や分野を一緒に勉強する会。,名詞 other,600169
스테이크,名詞,ステーキ,肉を厚く大きく切って焼くか、煮た西洋料理。,名詞 other,65077
스텐,名詞,,,名詞 other,92275
슬로바키아,名詞,スロバキア,東ヨーロッパにある国。主要生産物としては鉄・銅・天然塩などがある。公用語はスロバキア語で、首都はブラチスラヴァ。,名詞 other,69865
슬로베니아,名詞,スロベニア,東ヨーロッパにある国。主要生産物としては石油・鉛・亜鉛・水銀などがある。公用語はスロベニア語で、首都はリュブリャナ。,名詞 other,69867
슬퍼-,品詞なし,,,品詞なし other,79909
슬프-,品詞なし,,,品詞なし other,92654
승무,名詞,"そうぶ【僧舞】
","白い山形の帽子をかぶって白い僧侶の服を着て踊る、韓国の民族舞踊。
",名詞 other,65873
시간당,名詞,じかんあたり【時間当たり】,一つ一つの時間。,名詞 other,600178
시끄러우-,品詞なし,,,品詞なし other,79910
시끄러워-,品詞なし,,,品詞なし other,79911
시끄럽-,品詞なし,,,品詞なし other,92655
시나몬,名詞,シナモン,クスノキに属する樹皮を発酵させて乾燥させたスパイス。,名詞 other,600179
시달려-,品詞なし,,,品詞なし other,79912
식목일,名詞,"しょくじゅさい【植樹祭】
","木をたくさん植え、よく育てることを勧めるために定めた記念日。4月5日。
",名詞 other,67874
식혀-,品詞なし,,,品詞なし other,79916
식혜,名詞,シケ。カムジュ【甘酒】,麦芽から抽出した水にご飯を入れて発酵させた後、飯粒が浮き上がったら砂糖を加えて煮詰めたものを冷やして飲む甘味のある韓国の伝統飲料。,名詞 other,66120
식히-,品詞なし,,,品詞なし other,92662
신나-,品詞なし,,,品詞なし other,79920
신데렐라,名詞,シンデレラ,シンデレラ物語の女性の主人公。継母にいじめられていた少女が魔法使いに助けられて王子に出会い、結婚することになる。,名詞 other,67982
신라,名詞,シンラ・しらぎ【新羅】,韓国の古代三国の中で韓半島の南東側にあった国。紀元前57年朴赫居世(パク・ヒョッコセ)が建てたと言われる。首都は慶州(キョンジュ)。三国を統一したが、935年に高麗(コリョ)太祖の王建(ワンゴン)によって滅ぼされた。,名詞 other,67940
신령,名詞,"しんれい【神霊】
","民俗で、超自然的な存在に崇める神。
",名詞 other,66205
싣-,品詞なし,,,品詞なし other,92665
실-,品詞なし,,,品詞なし other,79922
실려-,品詞なし,,,品詞なし other,79923
실리-,品詞なし,,,品詞なし other,92664
실수요자,名詞,じつじゅしゃ【実需者】,実際に必要で、ある商品やサービスを買おうとする人。,名詞 other,600462
심리학자,名詞,しんりがくしゃ【心理学者】,心理学を専門的に研究する人。,名詞 other,600466
심마니,名詞,シンマニ,"高麗人参を採るのを職業とする人。
",名詞 other,66016
심청,名詞,シムチョン【沈清】,『沈清伝（シムチョンジョン）』の女性主人公。親孝行の娘で見えない父の目を開かせるため、供え物として売られたが、竜王の助けで世に戻り王妃になる。,名詞 other,67980
심청가,名詞,シムチョンガ【沈清歌】,パンソリ5マダンの一。 親孝行の沈清(シム・チョン)が見えない父の目を開かせるため、供え物として売られたが、竜王の助けで世に戻り王妃になるという『沈清伝（シムチョンジョン）』の内容が盛り込まれている。,名詞 other,67947
심청전,名詞,シムチョンジョン【沈清伝】,朝鮮(チョソン)後期の小説。作家や書かれた時期は不明。親孝行の沈清(シム・チョン)が見えない父の目を開かせるため、供え物として売られたが、竜王の助けで世に戻り王妃になるという物語。,名詞 other,67960
심폐 소생술,,しんぱいそせいほう【心肺蘇生法】,心臓と肺の動きが止まった状態を正常に回復させる処置方法。,other,600467
심플하다,形容詞,シンプルだ,無駄なくすっきりしていて単純だ。,形容詞 other,600468
십이지,名詞,"じゅうにし【十二支】
","伝統的に時間を表す単位である干支の下の単位を成す12要素。
",名詞 other,65773
싱가포르,名詞,"シンガポール
","東南アジアのマレー半島にある国。国際金融、中継貿易業が発達。公用語はマレー語、中国語、タミル語、英語。首都はシンガポール。
",名詞 other,69872
싱거우-,品詞なし,,,品詞なし other,79924
싱거워-,品詞なし,,,品詞なし other,79925
싱겁-,品詞なし,,,品詞なし other,92666
싸-,品詞なし,,,品詞なし other,"79927,92942"
싸늘히,副詞,ひんやりと,物体の温度や気温が少し冷たい感じがするように。,副詞 other,600469
싸우-,品詞なし,,,品詞なし other,92668
싸워-,品詞なし,,,品詞なし other,79928
쌀국수,名詞,ライスヌードル,米粉で作った麺。またはそれを茹でて作った食べ物。,名詞 other,600470
쌀밥,名詞,べいはん【米飯】,米で炊いたご飯。,名詞 other,66107
쌈밥,名詞,やさいつつみごはん【野菜包みご飯】,野菜の葉にご飯を入れて、種々のおかず、サムジャン・ソースを少し加えて包んで食べる料理。,名詞 other,66339
쌈장,名詞,サムジャン,普通サムパプを食べる時にソースとして入れるもので、薬味を入れたコチュジャンやテンジャン。,名詞 other,66340
쌍기역,名詞,"サンギヨク
","ハングル字母の「ㄲ」の名称。
",名詞 other,69072
쌍디귿,名詞,"サンディグッ
","ハングル字母の「ㄸ」の名称。
",名詞 other,69078
쌍방향,名詞,そうほうこう【双方向】,両方がお互いに向かって進む方向。,名詞 other,600471
쌍비읍,名詞,"サンビウプ
","ハングル字母の「ㅃ」の名称。
",名詞 other,69087
쌍시옷,名詞,"サンシオッ
","ハングル字母の「ㅆ」の名称。
",名詞 other,69091
쌍지읒,名詞,"サンジウッ
","ハングル字母の「ㅉ」の名称。
",名詞 other,69097
쌍화탕,名詞,サンファタン【双和湯】,体の気運を補充するため、色々な薬草を入れて沸かした韓方薬。,名詞 other,66369
쌓여-,品詞なし,,,品詞なし other,79929
쌓이-,品詞なし,,,品詞なし other,92669
써-,品詞なし,,,品詞なし other,"79932,79931,93308"
썰-,品詞なし,,,品詞なし other,92670
썸,名詞,,まだ付き合ってはいないが、互いに恋人のように親しく過ごす関係。,名詞 other,600472
쏘-,品詞なし,,,品詞なし other,92671
쏟아져-,品詞なし,,,品詞なし other,79933
쏟아지-,品詞なし,,,品詞なし other,92943
쏴-,品詞なし,,,品詞なし other,79934
