word,pos,meaning,definition,tags,target_codes
감각 신경,,かんかくしんけい【感覚神経】,感覚器官が外部から受けた刺激を中枢神経に伝える神経。,level3,15136
감각적,冠形詞/名詞,かんかくてき【感覚的】 | かんかくてき【感覚的】,感覚を刺激すること。 | 感覚を刺激するさま。,冠形詞 名詞 level3,"15149,15146"
감감,副詞,はるか【遥か】。はるばる【遥遥】,見えたり聞こえたりするのが大変遠いさま。,副詞 level3,15233
감감소식,名詞,おんしんふつう【音信不通】。しょうそくふめい【消息不明】。なしのつぶて【梨のつぶて】,消息や連絡が全くない状態。,名詞 level3,15245
감감하다,形容詞,はるかだ【遥かだ】,よく見えたり聞こえたりしないくらい、大変遠い。,形容詞 level3,15247
감개,名詞,かんがい【感慨】,過去のことが思い浮かんで、心の中から湧き出る感動や感じ。,名詞 level3,15248
감개무량하다,形容詞,かんがいむりょうだ【感慨無量だ】。かんむりょうだ【感無量だ】,過去のことが思い浮かんで、心の中で感じられる感動が大変大きい。,形容詞 level3,15250
감격,名詞,かんげき【感激】,心に深く感じられて大変感動すること。また、その感動。,名詞 level3,15253
감격스럽다,形容詞,かんげきてきだ【感激的だ】。かんきわまる【感極まる】,心に感じる感動が大きい。,形容詞 level3,15256
감격적,冠形詞/名詞,かんげきてき【感激的】 | かんげきてき【感激的】。かんどうの【感動の】,心に感じられる感動が大きいこと。 | 心に感じられる感動が大きいさま。,冠形詞 名詞 level3,"15269,15258"
감격하다,動詞,かんげきする【感激する】,心に深く感じられて大変感動する。,動詞 level3,15271
감광,名詞,かんこう【感光】,物質が光を受けて化学的な変化を起こすこと。,名詞 level3,15273
감광지,名詞,かんこうし【感光紙】,光を受けた時に化学的な変化を起こさせる物質を塗布した紙。,名詞 level3,15276
감광판,名詞,かんこうばん【感光板】,光を受けた時に化学的な変化を起こさせる物質を塗ったガラス板やセルロイド板。,名詞 level3,15356
감금,名詞,かんきん【監禁】,自由に出入りできないように特定の場所に閉じ込めること。,名詞 level3,15359
감금당하다,動詞,かんきんされる【監禁される】,自由に出入りできないように特定の場所に閉じ込められる。,動詞 level3,85364
감금되다,動詞,かんきんされる【監禁される】,自由に出入りできないように特定の場所に閉じ込められる。,動詞 level3,15360
감금하다,動詞,かんきんする【監禁する】,自由に出入りできないように特定の場所に閉じ込める。,動詞 level3,15362
감기다,動詞,まかれる【巻かれる】,物の周りに糸や紐などが絡み付けられる。,動詞 level3,15364
감내,名詞,にんたい【忍耐】。かんにん【堪忍】,苦難を耐え忍ぶこと。,名詞 level3,17218
감내하다,動詞,にんたいする【忍耐する】。かんにんする【堪忍する】,苦難を耐え忍ぶ。,動詞 level3,17219
감당,名詞,,あることを担当して、自分の能力で成し遂げること。,名詞 level3,17221
감당하다,動詞,"たえる【堪える】。つとまる【勤まる】
",あることを担当して、自分の能力で成し遂げる。,動詞 level3,17223
감도,名詞,かんど【感度】,刺激に反応して感じる程度。,名詞 level3,17225
감독관,名詞,かんとくかん【監督官】,仕事や人が間違わないように見て取り締まる人。,名詞 level3,17226
감돌다,動詞,まわる【回る】,物の周囲に沿ってぐるぐる回る。,動詞 level3,18913
감량,名詞,げんりょう【減量】,量や重さを減らすこと。,名詞 level3,18971
감량하다,動詞,げんりょうする【減量する】,量や重さを減らす。 ,動詞 level3,18973
감리,名詞,かんり【監理】,建築や工事などを監督し管理すること。,名詞 level3,18978
감면,名詞,げんめん【減免】,払わなければならないお金や刑罰などを減らしたり免除すること。,名詞 level3,18983
감면되다,動詞,げんめんされる【減免される】,税金や学費、刑罰などが減ったり免除される。,動詞 level3,18986
감면하다,動詞,げんめんする【減免する】,税金や学費、刑罰などを減らしたり免除したりする。,動詞 level3,18987
감명,名詞,かんめい【感銘】,忘れられないほど大きな感動を感じること。また、その感動。,名詞 level3,18989
감명하다,動詞,かんめいする【感銘する】,忘れられないほど大きな感動を感じる。,動詞 level3,18993
감미롭다,形容詞,かんびだ【甘美だ】,"甘い味がする。
",形容詞 level3,18994
감미료,名詞,かんみりょう【甘味料】,甘みを出すのに使われる材料。,名詞 level3,18997
감방,名詞,かんぼう【監房・檻房】,刑務所で囚人を閉じ込めておく部屋。,名詞 level3,14195
감복,名詞,かんしん【感心】。かんぷく【感服】,心から大きく感動すること。,名詞 level3,14203
감복하다,動詞,かんしんする【感心する】。かんぷくする【感服する】,心から大きく感動する。,動詞 level3,14204
감봉,名詞,げんぽう【減俸】。げんきゅう【減給】,給料を減らすこと。,名詞 level3,14205
감봉되다,動詞,げんぽうされる【減俸される】。げんきゅうされる【減給される】,給料が減る。,動詞 level3,14206
감봉하다,動詞,げんぽうする【減俸する】。げんきゅうする【減給する】,給料を減らす。,動詞 level3,14208
감사,名詞,かんじ【監事】 | かんさ【監査】,法人の財産状態や業務状況を監督したり調査する機関。また、その人。 | 団体や組織の業務などを監督し、不正などの問題がないか調べること。,名詞 level3,"14211,14210"
감사원,名詞,"かんさいん【監査院】
 | かんさいん【監査員】","国家の税金の使用と公務員の職務を監督して調査する政府機関。 | 団体や組織の業務などを監督し、不正や問題があるかを詳しく調査する仕事を担当する職員。
",名詞 level3,"14221,14223"
감사하다,動詞,かんさする【監査する】,団体や組織の業務などを監督し、不正などの問題がないか調べる。,動詞 level3,14229
감산,名詞,げんさん【減産】 | げんざん【減算】。ひきざん【引き算】,生産する量を減らすこと。 | 引いて計算すること。,名詞 level3,"14234,14237"
감상,名詞,かんしょう【感傷】,悲しく感じたり寂しく感じること。また、そのような気持ち。,名詞 level3,14241
감상적,冠形詞/名詞,かんしょうてき【感傷的】 | かんしょうてき【感傷的】 ,些細なことにもすぐ悲しんだり感動すること。また、そのような思いを引き起こすこと。 | 些細なことにもすぐ悲しんだり感動するさま。また、そのような思いを引き起こすさま。 ,冠形詞 名詞 level3,"14449,14443"
감상주의,名詞,かんしょうしゅぎ【感傷主義】、センチメンタリズム,文学の中で悲しみやあわれむ感情を作品の本質として表す傾向。,名詞 level3,14461
감색,名詞,こんいろ【紺色】,黒みがかった濃い青色。,名詞 level3,31681
감성,名詞,かんせい【感性】,外界からの刺激を受けて心や感覚が感じて反応する性質。,名詞 level3,31683
감성적,名詞,かんせいてき【感性的】。センチメンタル,感性に関すること。,名詞 level3,31687
갑,名詞,こう【甲】,"二人の人や事物の中で一つを指すとき、その第一番目。
",名詞 level3,22874
갑각류,名詞,こうかくるい【甲殻類】,カニ・エビ・ザリガニのように体が硬い甲殻で覆われ、いくつかの体節に分かれている水生動物。,名詞 level3,22877
갑갑증,名詞,"うっとうしさ。いらだたしさ。もどかしさ
",極めてうっとうしくてもどかしい気分。,名詞 level3,22879
갑갑하다,形容詞,きゅうくつだ【窮屈だ】,体が引き締められて息苦しい感じがする。,形容詞 level3,22891
갑론을박,名詞,こうろんおつばく【甲論乙駁】,多数の人々が自分の意見を主張し合い、相手の主張には反対すること。,名詞 level3,23019
갑부,名詞,おおがねもち【大金持ち】。ざいさんか【財産家】。富豪【ふごう】,非常に財産の多い金持ち。,名詞 level3,20328
갑상선,名詞,こうじょうせん【甲状腺】,喉頭の下方にある、身体の成長や神経活動を調節するホルモンが分泌される身体器官。,名詞 level3,23020
갑절,名詞,"ばい【倍】
",二倍。,名詞 level3,23023
갑주,名詞,かっちゅう【甲冑】,鎧と兜。,名詞 level3,23024
갑질,名詞,パワハラ。パワーハラスメント,相対的に優越な地位にある人が相手に無礼な行動をしたり、ああしろこうしろと言いながら勝手に振舞う行動。,名詞 level3,601032
